time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
38600,24,-71,117.45034691028157,39.25690494651084,39.81944274902344,-0.7538172602653503,4.941909313201904,0.006410607602447271,0.19817647337913513,0.09875988215208054,0.4792502522468567
38800,24,-71,117.45035832355025,39.256903790186556,39.82548141479492,-0.7618830800056458,4.952404975891113,-0.012551127932965755,0.2049940675497055,0.10710866004228592,0.4668053686618805
39000,24,-71,117.45036992449694,39.2569025934516,39.83412170410156,-0.7725701928138733,4.970247268676758,-0.00840281043201685,0.1965882033109665,0.11399657279253006,0.45924055576324463
39200,24,-71,117.45038162752344,39.256901382368454,39.85860061645508,-0.799324631690979,4.984997749328613,0.03426088020205498,0.1928226798772812,0.12757442891597748,0.4492552578449249
39207,24,-78,117.45038162752344,39.256901382368454,39.85860061645508,-0.799324631690979,4.984997749328613,0.03426088020205498,0.1928226798772812,0.12757442891597748,0.4492552578449249
39400,24,-78,117.4503929063693,39.256899932823075,39.862060546875,-0.8411752581596375,4.959815502166748,0.026634151116013527,0.1772300899028778,0.1080281138420105,0.43761855363845825
39421,24,-78,117.4503929063693,39.256899932823075,39.862060546875,-0.8411752581596375,4.959815502166748,0.026634151116013527,0.1772300899028778,0.1080281138420105,0.43761855363845825
39600,24,-78,117.4504043813112,39.25689857253914,39.8697395324707,-0.8229156732559204,4.963015556335449,0.013259902596473694,0.1811276376247406,0.10639122873544693,0.4279248118400574
39800,24,-78,117.45041593485104,39.256897382017854,39.87694549560547,-0.7951026558876038,4.978270530700684,0.03100467473268509,0.18231666088104248,0.11535581201314926,0.41921693086624146
40000,24,-78,117.45042747120033,39.25689615178439,39.8780517578125,-0.8113144636154175,4.973644256591797,0.025393104180693626,0.17837531864643097,0.13866499066352844,0.4089370667934418
40200,24,-78,117.45043887206347,39.25689466724165,39.874542236328125,-0.8547422289848328,4.965612411499023,-0.009382505901157856,0.17539583146572113,0.11922378838062286,0.396489679813385
40207,24,-80,117.45043887206347,39.25689466724165,39.874542236328125,-0.8547422289848328,4.965612411499023,-0.009382505901157856,0.17539583146572113,0.11922378838062286,0.396489679813385
40400,24,-80,117.4504502178106,39.256893340267055,39.87996292114258,-0.8442807197570801,4.966956615447998,-0.03930716589093208,0.16243286430835724,0.11730383336544037,0.38893699645996094
40421,24,-80,117.4504502178106,39.256893340267055,39.87996292114258,-0.8442807197570801,4.966956615447998,-0.03930716589093208,0.16243286430835724,0.11730383336544037,0.38893699645996094
40600,24,-80,117.4504615584183,39.25689190077705,39.8975944519043,-0.8489044308662415,4.956987380981445,-0.02471909672021866,0.18169356882572174,0.10969457030296326,0.380037397146225
40800,24,-80,117.45047294049591,39.25689053055416,39.9096565246582,-0.8315557241439819,4.980711936950684,0.0036844774149358273,0.1833811104297638,0.1024671271443367,0.3694424629211426
41000,24,-80,117.45048453710066,39.25688943448935,39.9118537902832,-0.7832643985748291,5.00042724609375,-0.00015213889128062874,0.17357084155082703,0.12455575913190842,0.3582566976547241
41200,24,-80,117.45049611846433,39.256888237899915,39.925254821777344,-0.8016935586929321,4.999745845794678,0.01216162834316492,0.16321340203285217,0.14948895573616028,0.34758272767066956
41207,24,-79,117.45049611846433,39.256888237899915,39.925254821777344,-0.8016935586929321,4.999745845794678,0.01216162834316492,0.16321340203285217,0.14948895573616028,0.34758272767066956
41400,24,-79,117.45050750160529,39.256886865552445,39.92803192138672,-0.826374351978302,4.890596389770508,-0.00884624570608139,0.06385879963636398,0.1501348614692688,0.33737698197364807
41423,24,-79,117.45050750160529,39.256886865552445,39.92803192138672,-0.826374351978302,4.890596389770508,-0.00884624570608139,0.06385879963636398,0.1501348614692688,0.33737698197364807
41600,24,-79,117.45051834767521,39.256885530952644,39.947330474853516,-0.801511287689209,4.623558521270752,0.009512667544186115,0.013798506930470467,0.15900403261184692,0.33172303438186646
41800,24,-79,117.45052858383592,39.25688451960909,39.94872283935547,-0.7320902347564697,4.3300371170043945,0.005857293028384447,-0.00787078682333231,0.16044962406158447,0.3201981782913208
42000,24,-79,117.45053811678007,39.25688337520282,39.94804000854492,-0.7104111909866333,4.038646221160889,0.0025527016259729862,-0.0041508362628519535,0.16338366270065308,0.3102843463420868
42200,24,-79,117.45054710450097,39.25688229660031,39.93958282470703,-0.6593957543373108,3.796839475631714,-0.032742347568273544,0.02643970586359501,0.15321999788284302,0.29782232642173767
42208,24,-72,117.45054710450097,39.25688229660031,39.93958282470703,-0.6593957543373108,3.796839475631714,-0.032742347568273544,0.02643970586359501,0.15321999788284302,0.29782232642173767
42400,24,-72,117.45055554309977,39.256881297189324,39.93395233154297,-0.6590551733970642,3.6882152557373047,-0.06440483778715134,0.06265749037265778,0.1588352918624878,0.29125383496284485
42424,24,-72,117.45055554309977,39.256881297189324,39.93395233154297,-0.6590551733970642,3.6882152557373047,-0.06440483778715134,0.06265749037265778,0.1588352918624878,0.29125383496284485
42600,24,-72,117.45056445479248,39.2568803164921,39.94339370727539,-0.6498497724533081,3.628965139389038,-0.07260420173406601,-0.013967065140604973,0.1557033807039261,0.2750617563724518
42800,24,-72,117.45057234028168,39.25687927534622,39.95200729370117,-0.5332585573196411,3.2185218334198,-0.07593949884176254,-0.18565410375595093,0.09880471974611282,0.27346304059028625
43000,24,-72,117.45057909943698,39.25687863632797,39.955352783203125,-0.2701297402381897,2.7647604942321777,-0.056164272129535675,-0.14602957665920258,0.055438265204429626,0.26212865114212036
43200,24,-72,117.45058513738769,39.25687867541441,39.95199966430664,0.047316163778305054,2.42057204246521,-0.06326664239168167,-0.10276008397340775,0.027944250032305717,0.25021737813949585
43207,24,-78,117.45058513738769,39.25687867541441,39.95199966430664,0.047316163778305054,2.42057204246521,-0.06326664239168167,-0.10276008397340775,0.027944250032305717,0.25021737813949585
43400,24,-78,117.45059066733178,39.25687915123294,39.946189880371094,0.3200515806674957,2.198631763458252,-0.043855004012584686,-0.1017732322216034,0.023371953517198563,0.23642799258232117
43423,24,-78,117.45059066733178,39.25687915123294,39.946189880371094,0.3200515806674957,2.198631763458252,-0.043855004012584686,-0.1017732322216034,0.023371953517198563,0.23642799258232117
