time,battery_level,controller_gps_latitude,controller_gps_longitude,flying_state,alert_state,wifi_signal,product_gps_available,product_gps_longitude,product_gps_latitude,product_gps_position_error,product_gps_sv_number,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi,altitude,flip_type,speed
30942,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899241000422,39.25750359167987,0,22,-0.887817919254303,0.46914952993392944,-0.2044561505317688,-0.17408180236816406,-0.19605068862438202,2.1725568771362305,15.907567024230957,0,0
31000,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.4489937076073,39.25750224706835,0,22,-0.7720773816108704,0.7794394493103027,-0.22693604230880737,-0.13831645250320435,-0.22334922850131989,2.1230597496032715,15.90754222869873,0,0
31127,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.4489937076073,39.25750224706835,0,22,-0.7720773816108704,0.7794394493103027,-0.22693604230880737,-0.13831645250320435,-0.22334922850131989,2.1230597496032715,15.90754222869873,0,0
31127,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.4489937076073,39.25750224706835,0,23,-0.7720773816108704,0.7794394493103027,-0.22693604230880737,-0.13831645250320435,-0.22334922850131989,2.1230597496032715,15.90754222869873,0,0
31200,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899551397269,39.2575009755511,0,23,-0.7282758951187134,1.0512003898620605,-0.23390473425388336,-0.1347290426492691,-0.2415061891078949,2.0675110816955566,15.914569854736328,0,0
31400,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44899765670692,39.25749977632777,0,23,-0.6363479495048523,1.3391245603561401,-0.1833827793598175,-0.18340617418289185,-0.29133179783821106,2.0160470008850098,15.924357414245605,0,0
31600,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900105657096,39.2574988480902,0,23,-0.45866528153419495,1.8089561462402344,-0.20240530371665955,-0.18183432519435883,-0.3081912398338318,1.9650249481201172,15.923236846923828,0,0
31800,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900563106764,39.25749818396262,0,23,-0.2578413188457489,2.1975739002227783,-0.23185960948467255,-0.13699693977832794,-0.32784730195999146,1.9090690612792969,15.93370246887207,0,0
31942,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44900563106764,39.25749818396262,0,23,-0.2578413188457489,2.1975739002227783,-0.23185960948467255,-0.13699693977832794,-0.32784730195999146,1.9090690612792969,15.93370246887207,0,0
32000,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44901093618738,39.25749793516852,0,23,-0.1458619385957718,2.567030191421509,-0.21633414924144745,-0.0923180878162384,-0.3826780319213867,1.8608973026275635,15.94486141204834,0,0
32131,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44901093618738,39.25749793516852,0,23,-0.1458619385957718,2.567030191421509,-0.21633414924144745,-0.0923180878162384,-0.3826780319213867,1.8608973026275635,15.94486141204834,0,0
32131,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44901093618738,39.25749793516852,0,21,-0.1458619385957718,2.567030191421509,-0.21633414924144745,-0.0923180878162384,-0.3826780319213867,1.8608973026275635,15.94486141204834,0,0
32200,58,39.257366506295604,117.44921828753196,3,0,-65,True,117.44901695172682,39.257497856653664,0,21,-0.06378425657749176,2.943591356277466,-0.16844163835048676,-0.09341761469841003,-0.427827924489975,1.8150923252105713,15.955450057983398,0,0
32299,58,39.257366506295604,117.44921828753196,3,0,-62,True,117.44901695172682,39.257497856653664,0,21,-0.06378425657749176,2.943591356277466,-0.16844163835048676,-0.09341761469841003,-0.427827924489975,1.8150923252105713,15.955450057983398,0,0
32331,58,39.257366506295604,117.44921828753196,3,0,-62,True,117.44901695172682,39.257497856653664,0,21,-0.06378425657749176,2.943591356277466,-0.16844163835048676,-0.09341761469841003,-0.427827924489975,1.8150923252105713,15.955450057983398,0,0
