time,product_gps_sv_number,wifi_signal,product_gps_longitude,product_gps_latitude,altitude,speed_vx,speed_vy,speed_vz,angle_phi,angle_theta,angle_psi
14772,25,-57,117.44925692138179,39.25756842114615,10.241243362426758,2.91172194480896,0.4565368592739105,-0.31038105487823486,-0.33378127217292786,0.04156964272260666,-1.601613998413086
14800,25,-57,117.4492577387748,39.257572491418706,10.316780090332031,2.158433675765991,0.3507043123245239,-0.3589920997619629,-0.2691677510738373,0.07121602445840836,-1.6582649946212769
14855,25,-59,117.4492577387748,39.257572491418706,10.316780090332031,2.158433675765991,0.3507043123245239,-0.3589920997619629,-0.2691677510738373,0.07121602445840836,-1.6582649946212769
15000,25,-59,117.44925840621796,39.25757513443941,10.406600952148438,1.5481170415878296,0.31178683042526245,-0.40714749693870544,-0.22332750260829926,0.06942416727542877,-1.723225712776184
15200,25,-59,117.44925903737753,39.25757716018243,10.501904487609863,1.109695553779602,0.26636943221092224,-0.40862998366355896,-0.2098301202058792,0.04707293584942818,-1.7822400331497192
15403,25,-59,117.44925965715883,39.25757867103503,10.602082252502441,0.6981632113456726,0.21279393136501312,-0.38496074080467224,-0.2379356324672699,0.008250515908002853,-1.8368147611618042
15600,25,-59,117.44925991449739,39.25757924027685,10.687886238098145,0.2249745875597,0.11361423134803772,-0.3939500153064728,-0.2440229058265686,-0.034749291837215424,-1.891926884651184
15776,25,-59,117.44925991449739,39.25757924027685,10.687886238098145,0.2249745875597,0.11361423134803772,-0.3939500153064728,-0.2440229058265686,-0.034749291837215424,-1.891926884651184
15803,25,-59,117.44925997960462,39.2575789131789,10.769804954528809,-0.26493045687675476,0.023238081485033035,-0.39333271980285645,-0.263392835855484,-0.05184528976678848,-1.948577642440796
15852,25,-57,117.44925997960462,39.2575789131789,10.769804954528809,-0.26493045687675476,0.023238081485033035,-0.39333271980285645,-0.263392835855484,-0.05184528976678848,-1.948577642440796
16000,25,-57,117.44925985792456,39.25757789224563,10.848766326904297,-0.7276760935783386,-0.0580667220056057,-0.3810621201992035,-0.2498016208410263,-0.06459761410951614,-2.006462812423706
16200,25,-57,117.44925959792765,39.25757602769418,10.930459022521973,-1.1625245809555054,-0.14245885610580444,-0.35456588864326477,-0.26152491569519043,-0.08147787302732468,-2.0658929347991943
16400,25,-57,117.44925907601487,39.25757363092098,11.003227233886719,-1.5470495223999023,-0.22753562033176422,-0.3088197410106659,-0.2786056399345398,-0.10290180146694183,-2.1229071617126465
16600,25,-57,117.44925841975335,39.257570347703314,11.063680648803711,-1.9938336610794067,-0.27164989709854126,-0.2871478497982025,-0.31388071179389954,-0.12194864451885223,-2.1855359077453613
16777,25,-57,117.44925841975335,39.257570347703314,11.063680648803711,-1.9938336610794067,-0.27164989709854126,-0.2871478497982025,-0.31388071179389954,-0.12194864451885223,-2.1855359077453613
16800,25,-57,117.44925762951142,39.25756629502403,11.114696502685547,-2.469935417175293,-0.3044726550579071,-0.2757912278175354,-0.31434428691864014,-0.16945527493953705,-2.2371740341186523
16896,25,-57,117.44925762951142,39.25756629502403,11.114696502685547,-2.469935417175293,-0.3044726550579071,-0.2757912278175354,-0.31434428691864014,-0.16945527493953705,-2.2371740341186523
16896,26,-57,117.44925762951142,39.25756629502403,11.114696502685547,-2.469935417175293,-0.3044726550579071,-0.2757912278175354,-0.31434428691864014,-0.16945527493953705,-2.2371740341186523
17000,26,-57,117.44925684469693,39.25756121614368,11.166259765625,-2.9514570236206055,-0.3541001081466675,-0.2427878975868225,-0.3111111521720886,-0.19298967719078064,-2.2901787757873535
17200,26,-57,117.44925609329725,39.2575552951731,11.202089309692383,-3.418912649154663,-0.38942068815231323,-0.22491230070590973,-0.2714923024177551,-0.1977047622203827,-2.3401429653167725
17400,26,-57,117.44925531915767,39.25754931234233,11.242444038391113,-3.6140849590301514,-0.44004255533218384,-0.17191989719867706,-0.17144250869750977,-0.12726576626300812,-2.3973228931427
